"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Full Configuration"
"0.0"," 1.7976931348623157E308","0.0","1","0.0", " algorithm='ECTS/bin/ects', constr='boxco', ldg='0', min_support='0.0', tau='8.88e-16', version='strict'"
"0.1"," [0.826042, 0.05]","0.103","1","0.058947524000000084", " algorithm='ECTS/bin/ects', constr='boxco', ldg='0', min_support='0.0', tau='8.88e-16', version='strict'"
"2.8422100000000006"," [0.7468748333333334, 0.10000000000000002]","2.828","3","0.08464792500000001", " algorithm='ECTS/bin/ects', constr='Cheby', ldg='0', min_support='0.52', tau='5.82e-11', version='loose'"
"2.8422100000000006"," [Infinity, Infinity]","2.829","1","0.08528526800000003", " algorithm='ECTS/bin/ects', constr='boxco', ldg='0', min_support='0.0', tau='8.88e-16', version='strict'"
"4.348614000000001"," [0.09071183333333332, 0.24166666666666667]","4.947","4","0.10605335500000002", " algorithm='RelClass/run', constr='Naive', ldg='1', min_support='0.17', tau='5.82e-11', version='strict'"
"60.89574399999999"," [0.4921006666666667, 0.15833333333333335]","62.244","7","0.22107534800000006", " algorithm='RelClass/run', constr='boxco', ldg='0', min_support='0.01', tau='4.44e-16', version='strict'"
"76.55721899999999"," [0.4203124285714286, 0.1285714285714286]","78.839","8","0.2761950529999999", " algorithm='RelClass/run', constr='boxco', ldg='0', min_support='0.83', tau='1.36e-20', version='strict'"
"76.55721899999999"," [Infinity, Infinity]","78.839","7","0.276709152", " algorithm='RelClass/run', constr='boxco', ldg='0', min_support='0.01', tau='4.44e-16', version='strict'"
"81.419637"," [0.36979141428571427, 0.15714285714285717]","84.413","9","0.30337436000000007", " algorithm='RelClass/run', constr='Naive', ldg='1', min_support='0.06', tau='0.000488', version='loose'"
